idx,hypernym_score,negative_score
382,-4.73752498626709,-6.106677055358887
383,-4.73752498626709,-5.832974433898926
384,-4.73752498626709,-5.951624870300293
385,-3.517644166946411,-5.059549331665039
386,-3.517644166946411,-4.690755844116211
387,-3.517644166946411,-4.986499786376953
388,-3.517644166946411,-4.915035247802734
389,-4.146803855895996,-4.600247383117676
390,-4.146803855895996,-4.4415178298950195
391,-4.146803855895996,-4.8407440185546875
392,-4.146803855895996,-4.211489200592041
393,-3.7726235389709473,-4.3539934158325195
394,-3.7726235389709473,-4.57956600189209
395,-3.7726235389709473,-4.943125247955322
396,-3.7726235389709473,-5.407775402069092
397,-4.462555885314941,-5.597465991973877
398,-4.462555885314941,-4.979089736938477
399,-4.462555885314941,-5.90695858001709
400,-4.462555885314941,-5.847009181976318
401,-3.8649396896362305,-5.3614068031311035
402,-3.8649396896362305,-5.208430290222168
403,-3.8649396896362305,-5.646450519561768
404,-3.8649396896362305,-5.6421685218811035
405,-3.553847074508667,-4.692164897918701
406,-3.553847074508667,-5.013877868652344
407,-3.553847074508667,-5.075193881988525
408,-3.553847074508667,-4.970834732055664
409,-3.156996965408325,-4.218221664428711
410,-3.156996965408325,-4.106954097747803
411,-3.156996965408325,-4.868748664855957
412,-3.156996965408325,-5.017775535583496
413,-3.9346823692321777,-4.484675884246826
414,-3.9346823692321777,-4.747715473175049
415,-3.9346823692321777,-4.642812252044678
416,-3.9346823692321777,-4.25371789932251
417,-3.2964444160461426,-4.949825286865234
418,-3.2964444160461426,-4.722623348236084
419,-3.2964444160461426,-4.6797637939453125
420,-3.2964444160461426,-4.25371789932251
421,-3.7445852756500244,-5.196718215942383
422,-3.7445852756500244,-5.1334075927734375
423,-3.7445852756500244,-5.319437503814697
424,-3.7445852756500244,-5.213431358337402
425,-4.145885944366455,-4.979945659637451
426,-4.145885944366455,-5.299622535705566
427,-4.145885944366455,-5.480292320251465
428,-4.145885944366455,-5.085644245147705
429,-3.967693328857422,-5.222986698150635
430,-3.967693328857422,-5.337015151977539
431,-3.967693328857422,-5.1334075927734375
432,-3.967693328857422,-4.884408950805664
433,-4.324060440063477,-5.87946891784668
434,-4.324060440063477,-5.5525007247924805
435,-4.324060440063477,-5.086176872253418
436,-4.324060440063477,-6.246725082397461
437,-3.8629231452941895,-5.180744171142578
438,-3.8629231452941895,-5.454142093658447
439,-3.8629231452941895,-5.610533237457275
440,-3.8629231452941895,-5.309247016906738
441,-4.633500576019287,-5.234469413757324
442,-4.633500576019287,-5.236800670623779
443,-4.633500576019287,-5.572001934051514
444,-4.633500576019287,-5.587284088134766
445,-3.7024147510528564,-4.9584784507751465
446,-3.7024147510528564,-4.254964351654053
447,-3.7024147510528564,-4.763307571411133
448,-3.7024147510528564,-5.062068462371826
449,-4.467343330383301,-5.338770389556885
450,-4.467343330383301,-5.029815196990967
451,-4.467343330383301,-5.4146904945373535
452,-4.467343330383301,-5.536710262298584
453,-4.347298622131348,-6.412854194641113
454,-4.347298622131348,-5.649984359741211
455,-4.347298622131348,-5.674096584320068
456,-4.347298622131348,-6.097241401672363
457,-3.5940117835998535,-5.101016044616699
458,-3.5940117835998535,-5.519840240478516
459,-3.5940117835998535,-5.65695858001709
460,-3.5940117835998535,-5.709583282470703
461,-4.14160680770874,-5.102992534637451
462,-4.14160680770874,-5.733038902282715
463,-4.14160680770874,-4.458729267120361
464,-4.14160680770874,-6.035365581512451
465,-3.6325998306274414,-5.300517559051514
466,-3.6325998306274414,-5.160640239715576
467,-3.6325998306274414,-5.491883754730225
468,-3.6325998306274414,-5.131443977355957
469,-4.193151473999023,-5.366140842437744
470,-4.193151473999023,-5.310176372528076
471,-4.193151473999023,-4.712488174438477
