idx,hypernym_score,negative_score
318,-3.6553287506103516,-4.541975021362305
319,-3.6553287506103516,-4.199686050415039
320,-3.6553287506103516,-4.243786334991455
321,-3.5566811561584473,-5.035476207733154
322,-3.5566811561584473,-4.897510051727295
323,-3.5566811561584473,-5.167932987213135
324,-3.5566811561584473,-4.447973251342773
325,-4.001191139221191,-5.167932987213135
326,-4.001191139221191,-4.705411434173584
327,-4.001191139221191,-4.380991458892822
328,-4.001191139221191,-4.616294860839844
329,-4.218064785003662,-5.12492561340332
330,-4.218064785003662,-4.598282337188721
331,-4.218064785003662,-4.159834861755371
332,-4.218064785003662,-5.18515157699585
333,-4.412181854248047,-4.347787380218506
334,-4.412181854248047,-4.34257698059082
335,-4.412181854248047,-4.738344192504883
336,-4.412181854248047,-4.928179740905762
337,-4.040501594543457,-4.51798677444458
338,-4.040501594543457,-5.12492561340332
339,-4.040501594543457,-5.384582996368408
340,-4.040501594543457,-4.159834861755371
341,-4.643637657165527,-5.448615550994873
342,-4.643637657165527,-4.771487236022949
343,-4.643637657165527,-5.410517692565918
344,-4.643637657165527,-5.218638896942139
345,-3.6281898021698,-4.592894554138184
346,-3.6281898021698,-4.527347564697266
347,-3.6281898021698,-4.490120887756348
348,-3.6281898021698,-4.1113691329956055
349,-3.866410493850708,-4.592894554138184
350,-3.866410493850708,-4.402976989746094
351,-3.866410493850708,-4.80068302154541
352,-3.866410493850708,-4.615396022796631
353,-3.3014118671417236,-4.219820022583008
354,-3.3014118671417236,-4.596254348754883
355,-3.3014118671417236,-4.922029495239258
356,-3.3014118671417236,-3.7450156211853027
357,-3.7839515209198,-4.159102439880371
358,-3.7839515209198,-4.398982048034668
359,-3.7839515209198,-4.638891696929932
360,-3.7839515209198,-4.171127796173096
361,-3.004397392272949,-4.9264912605285645
362,-3.004397392272949,-4.578065872192383
363,-3.004397392272949,-4.439023017883301
364,-3.004397392272949,-4.573390483856201
365,-3.591355800628662,-3.845729351043701
366,-3.591355800628662,-4.063916206359863
367,-3.591355800628662,-4.878097057342529
368,-3.591355800628662,-4.182875156402588
369,-2.3533174991607666,-3.7259857654571533
370,-2.3533174991607666,-3.67189359664917
371,-2.3533174991607666,-3.69478178024292
372,-2.3533174991607666,-4.090803146362305
373,-2.980462074279785,-3.7657036781311035
374,-2.980462074279785,-3.1760449409484863
375,-2.980462074279785,-3.940790891647339
376,-2.980462074279785,-3.72283935546875
377,-4.411745071411133,-5.6328864097595215
378,-4.411745071411133,-4.599705696105957
379,-4.411745071411133,-5.345440864562988
380,-4.411745071411133,-4.978940963745117
381,-3.8046276569366455,-4.646093845367432
382,-3.8046276569366455,-5.590325832366943
383,-3.8046276569366455,-4.846227169036865
384,-3.8046276569366455,-5.165327072143555
385,-2.6476023197174072,-4.2820329666137695
386,-2.6476023197174072,-3.8124091625213623
387,-2.6476023197174072,-4.212677955627441
388,-2.6476023197174072,-4.4344801902771
389,-3.361754894256592,-3.9693381786346436
390,-3.361754894256592,-3.7229976654052734
391,-3.361754894256592,-4.470799922943115
392,-3.361754894256592,-3.6264920234680176
393,-3.262558698654175,-3.872648239135742
394,-3.262558698654175,-4.4849114418029785
395,-3.262558698654175,-5.135420799255371
396,-3.262558698654175,-5.1439032554626465
397,-3.341805934906006,-4.5123291015625
398,-3.341805934906006,-3.786771774291992
399,-3.341805934906006,-4.542412757873535
400,-3.341805934906006,-4.158716201782227
401,-2.4839088916778564,-4.482987880706787
402,-2.4839088916778564,-4.177666664123535
403,-2.4839088916778564,-4.535503387451172
404,-2.4839088916778564,-4.646285057067871
405,-2.822404623031616,-4.062095642089844
406,-2.822404623031616,-4.221921920776367
407,-2.822404623031616,-4.660397529602051
408,-2.822404623031616,-4.070343971252441
409,-2.375136137008667,-3.390331745147705
410,-2.375136137008667,-3.429121494293213
411,-2.375136137008667,-4.286576747894287
